recipe_id,avg_rating_recipe,num_ratings_recipe
83801,5.0,1
83805,4.0,1
83806,4.787878787878788,33
83807,4.435897435897436,39
83809,4.0,5
83810,5.0,3
83811,4.714285714285714,7
83812,4.5625,16
83814,5.0,2
83815,4.6,15
83816,3.7142857142857144,7
83822,3.6666666666666665,3
83825,5.0,2
83827,3.6666666666666665,3
83828,4.4,5
83831,4.8,5
83833,4.666666666666667,9
83837,5.0,1
83847,4.0,1
83848,5.0,3
83851,4.333333333333333,3
83854,4.571428571428571,7
83859,5.0,2
83862,4.592592592592593,27
83864,5.0,1
83865,5.0,2
83873,2.0,2
83874,5.0,1
83875,4.8,5
83876,5.0,2
83877,5.0,4
83884,4.333333333333333,3
83890,4.714285714285714,7
83891,5.0,1
83892,4.363636363636363,22
83895,5.0,3
83896,4.166666666666667,6
83899,5.0,3
83901,4.166666666666667,6
83907,4.5,2
83908,5.0,1
83909,5.0,8
83910,5.0,1
83916,5.0,1
83917,5.0,1
83918,5.0,1
83921,4.0,1
83924,4.5,2
83932,5.0,1
83937,4.166666666666667,6
83938,5.0,1
83941,5.0,1
83942,3.6666666666666665,6
83943,4.0,2
83948,4.5,2
83949,5.0,2
83950,4.866666666666666,15
83956,3.0,1
83957,5.0,2
83959,5.0,1
83960,4.666666666666667,3
83961,4.5,4
83963,5.0,7
83964,5.0,1
83968,4.5,2
83969,1.0,1
83974,4.5,2
83977,5.0,1
83980,4.0,1
83981,4.0,3
83983,5.0,2
83984,4.0,1
83985,4.5,4
83986,5.0,6
83988,4.916666666666667,12
83989,0.0,1
83992,3.0,1
83993,5.0,1
83996,4.0,2
83997,4.6,5
83998,5.0,4
83999,5.0,3
84005,5.0,2
84008,4.916666666666667,12
84015,4.25,4
84022,4.3478260869565215,23
84024,4.5,2
84025,5.0,4
84026,5.0,1
84027,4.666666666666667,3
84028,4.0,1
84030,4.372549019607843,51
84031,4.25,4
84033,4.185185185185185,27
84035,4.1,10
84038,4.125,24
84041,4.0,1
84042,4.0,3
84043,4.666666666666667,3
84045,4.5,2
84046,5.0,1
84047,4.0,2
84049,4.8,5
84052,4.446808510638298,47
84054,5.0,2
84062,2.5,2
84064,4.75,4
84065,4.5,2
84067,3.3333333333333335,3
84068,4.75,4
84076,4.483870967741935,31
84077,4.8,5
84078,4.75,8
84080,4.0,1
84082,4.2727272727272725,11
84092,4.0,2
84093,4.875,8
84096,2.0,2
84097,4.666666666666667,3
84098,4.770491803278689,61
84101,5.0,4
84103,3.6666666666666665,3
84109,5.0,1
84111,5.0,2
84113,4.5,2
84114,4.285714285714286,7
84117,5.0,1
84119,5.0,1
84120,4.5,2
84121,3.6,5
84123,1.0,1
84126,4.0,1
84132,4.0,2
84134,4.285714285714286,7
84136,5.0,5
84138,4.0,1
84139,5.0,1
84141,4.5625,16
84142,4.6,5
84143,5.0,2
84147,5.0,1
84148,4.5,2
84149,4.0,1
84150,4.666666666666667,3
84151,4.25,4
84157,1.0,1
84161,4.363636363636363,11
84162,5.0,1
84163,4.666666666666667,3
84164,4.0,1
84167,4.75,4
84175,4.5,2
84177,4.217391304347826,23
84179,5.0,1
84180,4.5,8
84185,5.0,2
84186,4.0,1
84187,5.0,1
84188,5.0,2
84191,5.0,2
84195,5.0,1
84201,5.0,2
84203,4.666666666666667,3
84207,5.0,1
84210,5.0,1
84212,5.0,1
84215,5.0,2
84216,4.833333333333333,6
84217,4.083333333333333,12
84218,3.0,2
84219,4.833333333333333,6
84220,3.3333333333333335,3
84221,4.5,14
84222,5.0,1
84224,4.714285714285714,7
84226,5.0,3
84232,3.0,1
84233,5.0,1
84235,4.0,5
84236,5.0,1
84240,4.5,2
84242,4.0,1
84243,4.666666666666667,3
84244,5.0,2
84246,5.0,1
84247,4.586206896551724,87
84248,3.0,1
84255,4.4,5
84256,4.5,2
84259,4.142857142857143,21
84260,4.0,1
84263,3.0,2
84264,4.0,1
84265,4.5,2
84268,4.5813953488372094,43
84269,4.444444444444445,9
84270,4.0,1
84273,4.705882352941177,17
84274,4.0,2
84276,4.0,1
84279,5.0,1
84281,5.0,1
84282,5.0,1
84283,4.5,2
84286,4.214285714285714,14
84287,4.0,2
84288,5.0,1
84292,5.0,1
84296,5.0,2
84297,5.0,1
84298,3.0,1
84299,5.0,1
84301,4.0,1
84310,4.75,8
84311,5.0,2
84312,5.0,4
84315,5.0,3
84316,4.0,5
84318,4.0,5
84319,3.3333333333333335,3
84321,4.5,2
84323,5.0,2
84324,4.409090909090909,88
84325,4.658536585365853,41
84326,4.0,1
84328,5.0,1
84330,3.7058823529411766,34
84336,5.0,1
84337,3.5,2
84338,5.0,1
84342,4.666666666666667,3
84343,4.666666666666667,3
84345,4.666666666666667,57
84348,4.846153846153846,13
84352,4.583333333333333,12
84353,3.3333333333333335,3
84354,5.0,1
84360,5.0,1
84361,4.0,2
84364,4.0,2
84365,5.0,1
84369,4.666666666666667,3
84372,5.0,1
84374,5.0,2
84375,5.0,1
84377,5.0,1
84379,4.333333333333333,3
84380,3.25,4
84381,5.0,1
84382,3.5,2
84389,5.0,4
84396,4.6,5
84398,5.0,1
84399,4.0,1
84401,4.888888888888889,9
84403,4.0,2
84412,4.0,1
84414,4.0,1
84419,4.65,20
84420,4.666666666666667,3
84422,5.0,2
84423,5.0,1
84424,5.0,2
84426,3.0,1
84427,4.25,4
84431,5.0,1
84434,5.0,1
84435,5.0,2
84437,5.0,3
84439,4.8,5
84440,5.0,2
84441,5.0,12
84444,4.0,1
84445,4.0,3
84447,5.0,1
84458,5.0,1
84460,5.0,1
84461,5.0,1
84464,4.0,2
84465,4.5,2
84467,2.0,1
84468,4.25,4
84472,5.0,2
84473,5.0,5
84474,4.359550561797753,89
84475,5.0,9
84478,5.0,4
84479,5.0,3
84482,3.0,1
84487,4.0,1
84489,4.533333333333333,15
84490,4.5,4
84491,4.714285714285714,21
84492,4.642857142857143,14
84493,4.6,5
84495,5.0,1
84496,5.0,1
84500,5.0,1
84503,3.5,2
84504,4.549019607843137,51
84505,4.285714285714286,7
84507,5.0,2
84509,4.0,9
84510,4.0,2
84511,5.0,3
84512,4.9,10
84513,4.428571428571429,7
84514,4.833333333333333,6
84516,4.75,108
84517,4.666666666666667,3
84518,4.0,1
84529,3.0,1
84531,4.0,1
84536,4.0,1
84540,5.0,1
84541,5.0,2
84542,4.75,4
84543,5.0,1
84544,4.0,2
84556,4.6,5
84558,5.0,3
84560,4.75,4
84564,4.0,1
84566,4.0,2
84567,5.0,1
84570,3.0,2
84573,5.0,1
84574,5.0,3
84575,5.0,1
84576,5.0,1
84577,5.0,3
84578,4.5,2
84579,4.5,2
84581,4.0,3
84582,5.0,3
84584,5.0,3
84585,5.0,1
84587,5.0,1
84588,4.5,2
84590,5.0,12
84591,4.375,8
84592,4.764705882352941,17
84593,4.0,1
84594,4.0,2
84596,4.5,2
84605,5.0,1
84606,5.0,4
84607,4.0,1
84610,4.142857142857143,7
84613,5.0,11
84614,4.777777777777778,9
84616,5.0,3
84617,5.0,3
84619,5.0,11
84624,4.428571428571429,7
84628,4.0,1
84630,5.0,1
84633,5.0,1
84634,4.533333333333333,15
84635,5.0,1
84637,4.8,5
84638,5.0,2
84644,4.0,1
84648,5.0,1
84654,4.666666666666667,6
84655,5.0,3
84659,5.0,2
84660,4.0,1
84663,5.0,5
84664,5.0,1
84665,4.533333333333333,45
84666,5.0,1
84667,5.0,1
84669,5.0,1
84674,3.6666666666666665,3
84679,5.0,1
84682,4.5,2
84683,5.0,1
84684,5.0,1
84685,5.0,1
84686,3.5,2
84687,4.0,2
84688,4.666666666666667,3
84689,5.0,2
84696,4.533333333333333,15
84698,4.2,5
84701,5.0,1
84703,5.0,1
84704,4.0,1
84705,5.0,1
84706,5.0,1
84707,5.0,1
84710,5.0,1
84712,4.0,1
84713,5.0,2
84714,4.666666666666667,3
84715,5.0,2
84716,5.0,3
84718,5.0,1
84722,4.666666666666667,3
84723,5.0,1
84725,5.0,1
84730,4.833333333333333,6
84732,4.571428571428571,7
84733,4.75,4
84739,5.0,1
84742,5.0,1
84743,4.0,2
84744,3.5,2
84747,5.0,1
84748,5.0,4
84749,4.0,1
84750,4.4,5
84751,4.857142857142857,7
84753,4.0,5
84757,5.0,1
84762,4.0,1
84763,4.5,2
84764,4.686746987951807,83
84765,4.333333333333333,3
84767,4.75,4
84769,3.2,5
84773,5.0,3
84775,5.0,2
84776,4.733333333333333,15
84778,4.0,1
84782,4.0,1
84786,5.0,2
84788,4.666666666666667,3
84790,5.0,1
84792,5.0,1
84793,4.0,2
84797,4.142857142857143,7
84798,4.0,1
84800,4.5,2
84801,4.0,2
84804,4.0,2
84805,4.5,2
84806,3.5,2
84807,4.785714285714286,14
84810,5.0,3
84811,5.0,2
84812,4.0,1
84816,4.6,5
84817,4.0,1
84819,4.0,1
84821,4.333333333333333,9
84822,4.944444444444445,18
84824,5.0,2
84825,5.0,2
84828,4.592592592592593,27
84829,4.6,25
84830,5.0,1
84832,3.6666666666666665,3
84833,5.0,2
84835,5.0,1
84836,5.0,1
84837,5.0,2
84838,4.666666666666667,3
84839,5.0,7
84840,5.0,1
84841,5.0,1
84843,5.0,3
84845,5.0,8
84849,5.0,3
84854,4.666666666666667,3
84855,5.0,9
84857,4.75,4
84858,4.5,2
84859,4.0,1
84861,5.0,2
84863,5.0,1
84865,4.6,10
84866,4.666666666666667,6
84867,4.8125,32
84868,5.0,1
84869,3.8823529411764706,17
84870,4.5,2
84871,4.0,2
84873,4.714285714285714,35
84874,4.75,4
84876,5.0,9
84877,5.0,1
84878,4.0,1
84879,5.0,1
84880,5.0,1
84881,3.5,2
84882,4.333333333333333,3
84883,5.0,6
84884,5.0,3
84885,5.0,2
84889,4.222222222222222,9
84890,4.5,2
84891,4.5,4
84892,4.6923076923076925,13
84896,5.0,8
84897,5.0,3
84899,5.0,1
84901,5.0,6
84907,4.515151515151516,33
84912,5.0,1
84916,3.5,2
84918,3.2857142857142856,7
84919,5.0,3
84920,5.0,2
84922,4.0,6
84927,3.8,5
84930,3.0,3
84932,5.0,3
84934,5.0,1
84936,5.0,3
84940,4.166666666666667,6
84941,5.0,1
84947,4.0,2
84948,4.666666666666667,3
84950,5.0,2
84954,3.0,1
84955,4.5,2
84956,3.3333333333333335,6
84957,4.907407407407407,54
84960,5.0,1
84961,4.0,2
84962,5.0,4
84963,5.0,6
84966,5.0,1
84967,4.5,2
84975,4.75,12
84976,5.0,3
84977,5.0,1
84978,5.0,5
84980,4.333333333333333,3
84981,4.0,2
84987,4.135135135135135,37
84989,5.0,1
84992,4.5,2
84993,3.0,2
84995,5.0,3
84997,4.5,2
84999,5.0,1
85001,4.8,5
85002,4.846153846153846,13
85003,4.5,2
85005,5.0,2
85006,4.454545454545454,11
85007,5.0,1
85009,5.0,2
85010,4.0,1
85011,4.666666666666667,6
85012,4.857142857142857,7
85014,4.5,8
85015,4.6,10
85016,4.5,2
85021,5.0,1
85022,3.0,1
85026,5.0,8
85029,4.944444444444445,18
85030,4.0,1
85031,4.333333333333333,3
85032,5.0,5
85033,5.0,3
85035,4.0,1
85037,4.0,3
85038,5.0,2
85042,4.96969696969697,33
85043,4.666666666666667,6
85044,5.0,3
85047,4.0,1
85048,4.5,2
85049,4.0,3
85054,2.5,2
85055,4.833333333333333,6
85057,4.5,18
85060,5.0,1
85061,4.0,1
85062,4.75,4
85070,5.0,3
85072,5.0,1
85074,5.0,1
85075,4.714285714285714,7
85076,5.0,4
85077,5.0,1
85079,4.0,1
85083,5.0,1
85085,5.0,1
85091,5.0,1
85092,4.5,2
85093,5.0,1
85096,4.714285714285714,28
85099,4.5,2
85101,5.0,1
85103,5.0,3
85104,4.0,2
85106,4.0,6
85107,5.0,1
85108,4.4,25
85111,4.333333333333333,3
85113,3.0,1
85115,5.0,2
85117,4.0,6
85119,4.5,2
85120,4.333333333333333,3
85121,5.0,1
85128,4.0,2
85129,5.0,7
85131,4.0,1
85133,4.333333333333333,3
85134,5.0,1
85136,5.0,2
85137,4.5,2
85138,3.0,1
85139,5.0,7
85140,4.5,2
85141,4.111111111111111,9
85142,5.0,3
85146,5.0,1
85149,4.333333333333333,3
85153,4.363636363636363,11
85157,5.0,7
85160,3.3333333333333335,3
85161,4.0,6
85163,5.0,3
85164,4.333333333333333,3
85165,3.0,2
85166,4.428571428571429,14
85170,4.666666666666667,3
85171,5.0,6
85172,3.3333333333333335,3
85173,4.0,7
85176,4.5,2
85178,4.375,8
85180,4.8,5
85181,5.0,1
85184,5.0,1
85186,5.0,1
85187,5.0,3
85195,4.5,2
85196,3.0,1
85199,4.777777777777778,9
85201,4.694444444444445,72
85205,4.666666666666667,3
85212,5.0,1
85215,5.0,2
85219,4.0,1
85220,4.35,20
85222,5.0,5
85224,4.5,2
85225,4.833333333333333,6
85226,5.0,1
85227,4.363636363636363,11
85229,5.0,1
85230,4.5,4
85233,5.0,1
85236,5.0,1
85239,2.0,2
85240,4.0,5
85243,4.75,8
85244,5.0,1
85246,3.0,1
85248,4.2,5
85249,4.666666666666667,9
85250,5.0,3
85251,4.25,8
85252,4.666666666666667,6
85253,4.5,2
85254,4.0,2
85255,4.5,2
85257,4.75,4
85259,4.1,10
85261,5.0,1
85262,4.333333333333333,3
85264,5.0,1
85265,5.0,2
85267,5.0,2
85269,4.6,5
85271,4.5,2
85274,5.0,3
85275,4.666666666666667,6
85277,5.0,2
85279,5.0,7
85285,2.5,2
85286,4.5,4
85289,4.333333333333333,3
85290,4.5,12
85291,4.888888888888889,9
85295,5.0,2
85296,4.818181818181818,11
85297,5.0,1
85298,4.0,1
85299,5.0,1
85301,5.0,1
85302,4.5,2
85304,5.0,4
85305,3.75,4
85308,5.0,3
85315,4.0,1
85319,4.8,15
85322,4.5,4
85323,4.666666666666667,3
85326,5.0,1
85328,4.75,4
85329,2.5,2
85332,4.545454545454546,11
85333,4.0,1
85335,4.5,4
85337,5.0,4
85341,4.777777777777778,9
85343,4.0,2
85344,4.5,2
85346,4.0,1
85349,5.0,12
85350,4.7407407407407405,27
85351,4.142857142857143,7
85354,3.0,2
85356,4.666666666666667,3
85363,4.5,4
85364,4.714285714285714,7
85366,4.142857142857143,7
85369,4.0,1
85371,5.0,1
85373,4.32,25
85375,3.0,1
85376,5.0,2
85377,4.333333333333333,6
85382,4.571428571428571,7
85385,4.0,1
85388,5.0,1
85392,5.0,1
85394,5.0,1
85395,5.0,2
85397,4.571428571428571,7
85398,4.666666666666667,3
85400,5.0,2
85404,4.0,2
85406,5.0,1
85408,4.2,10
85409,5.0,1
85413,5.0,3
85414,3.3333333333333335,3
85416,4.666666666666667,3
85418,5.0,1
85421,5.0,2
85422,5.0,4
85423,3.0,1
85428,5.0,1
85430,5.0,2
85437,0.0,1
85439,5.0,1
85442,4.6,5
85443,4.75,4
85447,4.818181818181818,11
85448,3.6666666666666665,6
85451,5.0,3
85452,4.5,34
85453,0.0,1
85458,5.0,2
85460,5.0,1
85461,4.5,4
85462,4.666666666666667,3
85463,4.8,5
85464,5.0,6
85465,4.5,4
85466,4.8,20
85473,4.705882352941177,17
85475,4.771428571428571,35
85476,5.0,3
85477,4.0,3
85480,5.0,1
85482,5.0,4
85484,5.0,1
85485,4.6,5
85486,5.0,1
85487,1.5,2
85489,4.5,2
85492,5.0,11
85496,4.333333333333333,9
85497,4.75,8
85498,5.0,2
85500,3.0,5
85501,5.0,3
85503,4.2,5
85504,4.5,12
85508,4.5,2
85511,4.944444444444445,36
85513,5.0,3
85514,5.0,4
85515,4.714285714285714,7
85518,5.0,2
85521,5.0,2
85524,5.0,1
85526,4.333333333333333,3
85527,5.0,4
85528,5.0,1
85530,4.5,2
85532,4.0,1
85533,0.0,1
85534,5.0,1
85536,4.5,2
85538,5.0,3
85539,5.0,4
85540,4.0,4
85543,5.0,6
85544,5.0,2
85545,4.071428571428571,14
85546,4.5,2
85548,4.75,4
85550,4.75,4
85551,4.857142857142857,7
85553,4.833333333333333,6
85554,5.0,4
85557,3.3333333333333335,3
85560,5.0,3
85563,4.909090909090909,11
85564,3.0,3
85565,4.0,5
85566,5.0,2
85570,4.71875,32
85576,5.0,3
85578,4.5,2
85580,5.0,2
85581,4.0,2
85582,4.6,5
85583,5.0,1
85585,5.0,3
85586,4.0,2
85588,5.0,1
85589,4.8,5
85594,4.666666666666667,9
85597,5.0,1
85600,4.888888888888889,9
85601,4.5,2
85602,4.0,2
85609,4.769230769230769,13
85611,3.3333333333333335,3
85612,4.125,8
85613,4.333333333333333,3
85615,4.636363636363637,11
85617,5.0,1
85618,4.857142857142857,7
85621,4.833333333333333,6
85622,4.0,1
85623,4.666666666666667,3
85625,4.0,2
85626,4.454545454545454,11
85627,5.0,1
85631,4.5,2
85633,5.0,1
85635,4.2,5
85643,5.0,1
85646,5.0,3
85648,5.0,2
85651,2.5,2
85653,4.0,1
85654,5.0,1
85655,3.0,1
85657,5.0,1
85658,5.0,2
85662,4.2727272727272725,11
85664,4.7,10
85667,4.8,5
85668,4.75,4
85672,3.0,3
85674,4.0,2
85675,0.0,1
85676,4.333333333333333,6
85677,3.6666666666666665,3
85679,5.0,3
85683,4.433962264150943,53
85684,5.0,2
85685,5.0,1
85687,4.5,2
85689,4.0,2
85690,5.0,1
85692,5.0,3
85693,5.0,1
85694,3.0,3
85698,5.0,3
85699,5.0,1
85706,2.5,2
85707,4.75,4
85708,4.3,10
85710,4.5,2
85711,4.681818181818182,22
85715,5.0,3
85716,5.0,1
85718,4.333333333333333,6
85719,4.857142857142857,7
85721,5.0,10
85724,4.0,1
85727,3.0,1
85729,5.0,4
85730,5.0,2
85731,4.833333333333333,6
85734,5.0,1
85736,5.0,1
85743,4.75,4
85745,3.0,3
85746,4.625,8
85747,4.75,4
85748,5.0,1
85749,5.0,2
85752,4.0,5
85760,5.0,3
85762,5.0,1
85765,4.666666666666667,3
85766,4.75,4
85767,5.0,1
85768,3.8,5
85769,4.2,5
85770,3.2,5
85771,5.0,1
85774,5.0,1
85779,5.0,1
85782,4.542857142857143,35
85787,4.6,5
85788,4.8,5
85797,5.0,2
85798,5.0,1
85801,4.0,1
85803,5.0,3
85804,3.6666666666666665,3
85805,3.3333333333333335,3
85806,5.0,1
85808,5.0,3
85810,5.0,2
85812,4.0,1
85814,5.0,1
85816,4.5,2
85818,5.0,2
85824,5.0,1
85825,5.0,2
85826,4.5,2
85828,5.0,2
85829,4.5,2
85830,3.5,2
85831,5.0,4
85832,5.0,2
85833,4.857142857142857,7
85834,5.0,4
85835,4.833333333333333,6
85836,4.5,4
85839,4.541666666666667,24
85840,4.5,2
85842,5.0,1
85844,5.0,1
85845,4.6,5
85847,4.222222222222222,9
85849,3.5,2
85850,5.0,1
85852,5.0,2
85853,4.5,26
85854,5.0,1
85855,5.0,4
85857,4.7,30
85858,4.111111111111111,9
85859,5.0,2
85861,4.666666666666667,3
85864,3.3333333333333335,3
85865,4.375,8
85870,5.0,1
85871,4.176470588235294,17
85876,5.0,5
85877,4.833333333333333,6
85883,5.0,1
85884,5.0,1
85885,5.0,5
85886,5.0,1
85887,3.0,1
85888,5.0,1
85889,4.8,5
85891,4.333333333333333,3
85895,4.0,1
85899,4.0,1
85902,5.0,2
85903,4.333333333333333,3
85904,4.75,4
85907,4.0,1
85908,5.0,2
85909,4.0,3
85912,5.0,4
85913,4.0,1
85916,5.0,6
85918,4.111111111111111,9
85919,4.888888888888889,9
85920,4.333333333333333,3
85924,5.0,1
85929,5.0,1
85930,5.0,1
85934,5.0,1
85936,4.0,1
85939,5.0,1
85940,5.0,1
85943,5.0,2
85949,2.0,1
85950,5.0,2
85957,4.6521739130434785,23
85960,5.0,1
85961,5.0,2
85962,4.5,2
85966,4.117647058823529,17
85967,4.5,2
85968,4.166666666666667,6
85969,5.0,6
85970,5.0,6
85971,5.0,2
85972,4.875,8
85973,2.5,2
85974,4.0,1
85975,5.0,7
85976,4.0,3
85978,5.0,1
85980,4.0,1
85982,5.0,3
85983,5.0,1
85984,5.0,1
85985,4.125,8
85986,5.0,1
85987,5.0,1
85991,4.0,1
85993,4.5,8
85994,3.5,4
85996,4.5,2
85997,5.0,2
85998,5.0,1
86002,5.0,1
86005,3.0,1
86006,4.230769230769231,13
86007,4.4,5
86008,5.0,5
86012,4.0,1
86014,4.714285714285714,7
86017,4.0,2
86018,3.5,2
86019,4.75,4
86025,4.8,5
86026,4.0,1
86029,4.909090909090909,11
86030,4.571428571428571,7
86032,4.5,2
86033,5.0,2
86034,3.4,5
86035,4.888888888888889,9
86036,4.0,1
86042,4.8,5
86043,4.823529411764706,17
86044,4.0,2
86045,3.75,4
86049,4.5,2
86053,4.0,1
86055,4.333333333333333,21
86057,4.857142857142857,7
86062,4.5,2
86063,5.0,2
86065,5.0,1
86066,4.5,4
86067,4.846153846153846,26
86068,4.0,1
86069,3.6666666666666665,3
86071,4.695652173913044,23
86074,4.777777777777778,9
86076,4.2,5
86077,5.0,2
86078,5.0,1
86080,4.4,5
86084,5.0,2
86086,5.0,1
86087,4.0,5
86091,4.0,1
86093,5.0,1
86094,4.25,4
86095,5.0,1
86096,3.9166666666666665,12
86097,4.9,10
86098,5.0,2
86100,4.0,3
86101,4.454545454545454,11
86105,4.8125,16
86106,4.333333333333333,3
86109,4.625,8
86112,4.611111111111111,18
86118,5.0,1
86120,4.0,1
86123,5.0,1
86125,4.666666666666667,3
86126,5.0,2
86127,4.0,2
86129,4.5,2
86133,4.6,10
86138,4.0,1
86139,4.75,4
86141,5.0,1
86146,4.588235294117647,17
86149,5.0,1
86152,5.0,2
86153,5.0,7
86154,5.0,1
86156,5.0,1
86158,4.666666666666667,6
86159,4.571428571428571,7
86162,5.0,2
86163,3.3333333333333335,3
86164,0.0,1
86165,5.0,2
86166,4.333333333333333,3
86167,5.0,3
86169,3.0,2
86171,5.0,1
86172,3.625,8
86175,4.666666666666667,3
86177,5.0,1
86178,4.666666666666667,3
86182,4.75,4
86183,5.0,1
86184,4.5,2
86185,3.5,2
86187,5.0,1
86188,5.0,4
86195,4.75,4
86196,5.0,2
86198,4.8,5
86202,5.0,2
86207,4.818181818181818,22
86209,5.0,2
86211,5.0,3
86213,4.857142857142857,7
86215,4.5,2
86216,4.666666666666667,24
86219,4.5,2
86222,4.75,4
86223,4.8,5
86228,4.6,10
86235,0.0,1
86236,5.0,1
86237,5.0,1
86239,4.5,4
86240,4.6,5
86241,5.0,1
86244,4.666666666666667,6
86245,4.5,2
86246,5.0,2
86247,4.0,2
86249,2.0,1
86258,4.5,2
86262,5.0,1
86263,5.0,1
86267,5.0,1
86268,5.0,2
86271,5.0,4
86273,5.0,4
86275,4.909090909090909,11
86276,5.0,1
86282,4.714285714285714,7
86283,5.0,1
86284,4.75,4
86286,4.8,10
86293,4.666666666666667,3
86296,5.0,2
86297,5.0,2
86300,4.0,3
86301,5.0,1
86302,2.5,4
86306,4.7272727272727275,11
86307,4.510204081632653,98
86309,4.875,8
86310,5.0,1
86317,4.4,15
86325,3.75,4
86327,5.0,2
86336,4.5,2
86340,4.916666666666667,12
86341,5.0,4
86344,5.0,1
86348,5.0,4
86350,4.5,12
86351,4.5,2
86352,4.25,4
86353,4.7,60
86354,4.0,1
86357,4.0,5
86358,5.0,5
86359,4.0,2
86360,4.5,4
86362,5.0,3
86363,4.5,2
86364,4.0,1
86365,5.0,6
86369,5.0,2
86372,5.0,1
86374,4.888888888888889,9
86375,3.0,1
86376,5.0,1
86377,5.0,1
86378,5.0,1
86381,5.0,1
86387,4.6875,16
86392,4.375,8
86394,4.0,1
86396,4.6,5
86402,5.0,4
86406,0.0,1
86412,5.0,1
86414,4.0,1
86420,4.875,8
86421,4.333333333333333,3
86426,5.0,1
86427,4.875,8
86428,4.5,2
86429,1.0,1
86430,4.5,8
86433,5.0,1
86436,4.857142857142857,14
86439,4.0,1
86443,5.0,3
86444,4.666666666666667,3
86446,5.0,3
86451,5.0,3
86453,4.666666666666667,6
86454,4.5,4
86458,4.5,2
86461,4.571428571428571,7
86466,2.6666666666666665,3
86469,5.0,3
86472,5.0,1
86473,4.333333333333333,3
86475,4.5,2
86478,4.473684210526316,19
86481,2.0,1
86483,4.75,4
86484,4.461538461538462,13
86485,4.96,25
86487,4.5,2
86488,5.0,1
86489,4.5,2
86490,4.8,5
86492,4.4,5
86495,5.0,4
86497,4.0,3
86501,5.0,1
86503,3.5,2
86506,5.0,1
86507,5.0,1
86510,2.5,2
86512,4.875,8
86514,4.375,8
86515,4.5,2
86517,4.636363636363637,11
86518,4.666666666666667,3
86521,5.0,1
86523,4.6,5
86525,2.0,1
86532,3.0,1
86534,5.0,1
86539,5.0,1
86544,4.0,1
86545,4.0,1
86551,5.0,4
86554,4.0,1
86555,4.142857142857143,7
86560,4.5,4
86565,3.5,2
86566,5.0,1
86568,3.0,1
86569,5.0,1
86570,5.0,1
86571,4.0,1
86573,5.0,5
86574,4.5,2
86577,5.0,4
86580,5.0,1
86582,5.0,1
86583,5.0,1
86586,4.333333333333333,9
86589,5.0,2
86590,4.222222222222222,9
86593,4.6521739130434785,23
86595,4.666666666666667,3
86597,1.0,1
86599,5.0,1
86604,5.0,1
86605,5.0,3
86607,5.0,3
86608,4.5,4
86610,5.0,1
86611,5.0,3
86613,5.0,6
86614,5.0,1
86620,4.0,2
86621,4.5,2
86624,3.75,4
86627,5.0,3
86628,5.0,3
86631,4.333333333333333,3
86635,5.0,3
86637,5.0,2
86640,5.0,3
86643,4.875,8
86644,4.60655737704918,61
86645,5.0,3
86647,5.0,2
86649,4.5,4
86650,2.0,1
86651,5.0,1
86653,5.0,1
86656,4.0,1
86658,4.0,2
86659,5.0,1
86663,4.0,1
86664,3.0,1
86665,5.0,1
86670,4.5,2
86674,5.0,1
86675,4.608695652173913,23
86683,4.0,1
86684,5.0,1
86687,0.0,1
86688,4.0,1
86689,4.846153846153846,13
86691,2.0,1
86693,5.0,1
86694,4.0,2
86697,4.0,1
86698,4.7,20
86700,4.0,2
86701,4.5,2
86702,5.0,1
86704,4.0,1
86705,4.333333333333333,3
86708,5.0,1
86710,4.833333333333333,6
86711,4.625,16
86712,5.0,2
86719,4.0,1
86727,5.0,4
86731,4.0,3
86742,5.0,2
86744,4.666666666666667,3
86746,5.0,2
86748,5.0,2
86752,4.0,1
86753,4.450980392156863,51
86755,4.0,1
86757,5.0,2
86758,3.6666666666666665,3
86766,4.75,4
86767,5.0,1
86768,4.0,11
86769,4.5,2
86772,4.8,5
86774,4.5,2
86775,5.0,1
86776,4.0,1
86778,4.5,2
86780,4.9,10
86781,5.0,5
86782,4.875,8
86783,4.833333333333333,12
86786,4.5,12
86787,5.0,2
86788,5.0,1
86789,4.333333333333333,3
86791,5.0,3
86792,5.0,2
86793,4.571428571428571,21
86794,5.0,2
86796,5.0,2
86797,5.0,1
86798,5.0,3
86805,5.0,1
86807,5.0,1
86808,4.6923076923076925,39
86810,4.5,2
86811,4.75,4
86814,4.666666666666667,3
86816,5.0,1
86819,3.0,1
86820,4.904761904761905,21
86821,3.5,2
86822,3.3333333333333335,3
86827,4.833333333333333,6
86829,3.0,1
86831,4.5,4
86833,4.0,1
86834,5.0,1
86835,4.823529411764706,17
86837,4.25,8
86839,5.0,2
86841,4.0,1
86842,4.666666666666667,3
86844,5.0,1
86845,4.333333333333333,3
86846,5.0,2
86847,5.0,3
86852,5.0,6
86853,5.0,4
86854,3.5,2
86855,4.5,2
86856,4.0,1
86857,4.0,1
86858,4.195652173913044,46
86859,5.0,5
86860,5.0,1
86862,4.0,1
86863,4.481481481481482,27
86865,4.615384615384615,13
86866,4.384615384615385,26
86868,4.658536585365853,82
86869,4.5,2
86871,4.5,2
86873,4.5,2
86874,5.0,1
86875,3.3333333333333335,3
86877,4.5,2
86878,4.0,1
86880,4.571428571428571,14
86881,4.0,1
86884,5.0,1
86886,4.8,10
